timestamp_iso,timestamp_unix,soil_now,moisture_mean,moisture_delta,moisture_slope,dry_duration,temp_now,humidity_now,light_now,hour_sin,hour_cos,dow_sin,dow_cos,risk,anomaly,recovering
2026-01-01 23:10:00,1767309000,71.771,72.198,-0.482,-0.4,0.0,17.953,77.07,92.624,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0
2026-01-01 23:20:00,1767309600,70.269,71.716,-1.503,-0.768,0.0,20.049,74.293,91.135,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0
2026-01-01 23:30:00,1767310200,68.636,70.732,-1.633,-1.206,0.0,21.31,74.081,135.406,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0
2026-01-01 23:40:00,1767310800,66.981,69.414,-1.655,-1.597,0.0,19.379,71.389,49.54,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0
2026-01-01 23:50:00,1767311400,68.081,68.491,1.1,-0.729,0.0,12.761,71.341,20.0,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0
2026-01-02 00:00:00,1767312000,66.275,67.493,-1.806,-0.787,0.0,19.3,64.677,20.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 00:10:00,1767312600,66.049,66.846,-0.226,-0.311,0.0,18.635,73.264,64.215,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 00:20:00,1767313200,64.093,66.124,-1.956,-1.329,0.0,16.812,65.278,82.534,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 00:30:00,1767313800,62.338,64.689,-1.755,-1.312,0.0,15.258,71.685,56.346,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 00:40:00,1767314400,60.789,63.317,-1.549,-1.753,0.0,20.363,77.445,39.482,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 18:00:00,1767376800,46.51,46.51,0.121,0.0,0.0,17.889,74.358,96.252,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 18:10:00,1767377400,45.243,45.877,-1.266,-1.266,0.0,19.106,72.0,104.623,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 18:20:00,1767378000,44.632,45.462,-0.611,-0.939,0.0,23.186,79.867,73.19,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 18:30:00,1767378600,44.227,45.153,-0.405,-0.761,0.0,21.382,73.314,20.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 18:40:00,1767379200,43.161,44.316,-1.066,-0.694,0.0,19.909,66.448,144.921,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 18:50:00,1767379800,42.27,43.573,-0.891,-0.787,0.0,18.416,71.483,83.673,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:00:00,1767380400,41.722,42.845,-0.548,-0.835,0.0,13.867,70.816,183.004,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:10:00,1767381000,42.415,42.392,0.693,-0.249,0.0,15.487,73.64,53.966,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:20:00,1767381600,66.38,66.38,0.054,0.0,0.0,20.365,76.03,46.605,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:20:00,1767381600,54.944,45.338,12.529,4.225,0.0,18.343,71.693,140.468,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,1
2026-01-02 19:30:00,1767382200,54.428,48.377,-0.516,4.235,0.0,22.465,77.887,120.786,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:30:00,1767382200,65.455,65.918,-0.925,-0.925,0.0,15.254,78.481,151.001,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:40:00,1767382800,64.209,65.348,-1.246,-1.085,0.0,18.223,78.777,20.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:40:00,1767382800,53.745,51.383,-0.683,3.777,0.0,20.656,70.517,110.73,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:50:00,1767383400,52.903,54.005,-0.842,-0.68,0.0,16.643,75.912,149.271,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 19:50:00,1767383400,62.452,64.624,-1.757,-1.309,0.0,21.125,72.958,82.419,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 20:00:00,1767384000,63.352,63.867,0.9,-0.701,0.0,19.995,71.418,192.085,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 20:10:00,1767384600,63.057,63.268,-0.295,-0.384,0.0,19.635,75.651,137.171,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 20:20:00,1767385200,61.996,62.715,-1.061,-0.152,0.0,18.678,69.501,107.646,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 20:30:00,1767385800,59.019,61.856,-2.977,-1.444,0.0,21.493,74.311,20.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 20:40:00,1767386400,58.955,60.757,-0.065,-1.368,0.0,18.44,78.225,141.639,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 20:50:00,1767387000,56.886,59.214,-2.068,-1.703,0.0,18.104,65.054,69.967,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 21:00:00,1767387600,56.393,57.813,-0.494,-0.876,0.0,19.566,77.221,35.135,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 21:10:00,1767388200,55.115,56.837,-1.277,-1.28,0.0,20.206,71.258,61.337,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 23:40:00,1767397200,69.55,69.55,-0.433,0.0,0.0,18.99,71.183,52.378,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-02 23:50:00,1767397800,68.787,69.168,-0.763,-0.763,0.0,20.288,61.749,86.341,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,0,0,0
2026-01-03 00:00:00,1767398400,68.816,69.051,0.03,-0.367,0.0,18.044,70.329,20.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 00:10:00,1767399000,68.916,69.017,0.099,-0.211,0.0,18.832,70.362,82.144,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 00:20:00,1767399600,68.034,68.638,-0.882,-0.251,0.0,19.491,68.52,173.618,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 00:30:00,1767400200,67.514,68.32,-0.52,-0.434,0.0,17.631,72.452,92.36,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 00:40:00,1767400800,65.63,67.523,-1.884,-1.095,0.0,18.094,70.563,211.379,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 00:50:00,1767401400,64.241,66.355,-1.389,-1.264,0.0,22.212,68.355,102.092,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 01:00:00,1767402000,62.836,65.055,-1.404,-1.559,0.0,17.675,69.353,68.613,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 01:10:00,1767402600,61.103,63.453,-1.733,-1.509,0.0,16.866,82.646,20.0,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 01:20:00,1767403200,59.684,61.966,-1.419,-1.519,0.0,25.61,66.142,208.584,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 01:30:00,1767403800,59.603,60.807,-0.082,-1.078,0.0,17.826,70.774,201.009,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 11:00:00,1767438000,35.93,35.93,-3.142,0.0,0.0,29.167,50.394,934.996,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 11:10:00,1767438600,32.7,34.315,-3.23,-3.23,0.167,30.792,54.39,914.045,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 11:20:00,1767439200,31.99,33.54,-0.709,-1.97,0.333,29.177,51.376,875.111,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 11:30:00,1767439800,30.222,32.71,-1.768,-1.903,0.5,28.708,49.152,877.417,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 11:40:00,1767440400,27.981,30.723,-2.24,-1.573,0.667,29.284,40.866,866.705,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 11:50:00,1767441000,25.765,28.99,-2.216,-2.075,0.833,30.656,52.982,843.742,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 12:00:00,1767441600,22.434,26.601,-3.331,-2.596,1.0,26.536,58.805,795.823,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 12:10:00,1767442200,19.838,24.005,-2.596,-2.714,1.167,32.287,57.843,902.02,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 12:20:00,1767442800,18.481,21.63,-1.357,-2.428,1.333,30.818,47.206,878.164,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 12:30:00,1767443400,16.202,19.239,-2.279,-2.077,1.5,28.366,55.387,858.005,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 12:40:00,1767444000,14.141,17.166,-2.061,-1.899,1.667,30.041,56.211,889.19,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 12:50:00,1767444600,12.948,15.443,-1.194,-1.845,1.833,29.901,64.309,940.608,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,0,0
2026-01-03 14:40:00,1767451200,45.019,45.019,-1.577,0.0,0.0,28.415,57.53,810.132,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 14:50:00,1767451800,42.711,43.865,-2.308,-2.308,0.0,29.957,45.018,819.537,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 15:00:00,1767452400,41.605,43.111,-1.106,-1.707,0.0,26.837,65.409,617.178,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 15:10:00,1767453000,38.854,42.047,-2.75,-2.055,0.0,27.9,58.835,742.343,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 15:20:00,1767453600,35.37,39.635,-3.484,-2.447,0.0,26.08,54.041,739.69,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 15:30:00,1767454200,32.359,37.047,-3.011,-3.082,0.167,26.825,65.471,642.766,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 15:40:00,1767454800,29.294,33.969,-3.065,-3.187,0.333,26.923,65.468,669.092,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 15:50:00,1767455400,27.607,31.158,-1.687,-2.588,0.5,25.791,58.585,753.247,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 16:00:00,1767456000,26.624,28.971,-0.983,-1.912,0.667,25.423,58.09,545.765,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0
2026-01-03 16:10:00,1767456600,25.452,27.244,-1.173,-1.281,0.833,21.312,62.426,518.026,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 16:20:00,1767457200,24.282,25.991,-1.17,-1.108,1.0,21.481,66.036,479.79,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-03 16:30:00,1767457800,22.367,24.681,-1.915,-1.419,1.167,24.187,65.582,529.603,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0
2026-01-04 18:30:00,1767551400,49.71,49.71,-0.365,0.0,0.0,17.637,74.888,44.705,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 18:40:00,1767552000,48.828,49.269,-0.882,-0.882,0.0,23.512,67.096,59.236,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 18:50:00,1767552600,47.952,48.83,-0.877,-0.879,0.0,20.391,69.844,156.502,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 19:00:00,1767553200,47.911,48.6,-0.04,-0.6,0.0,17.162,78.215,73.581,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 19:10:00,1767553800,45.524,47.554,-2.387,-1.101,0.0,19.35,66.217,58.949,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 19:20:00,1767554400,45.561,46.737,0.037,-0.797,0.0,16.918,72.885,55.052,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 19:30:00,1767555000,59.365,49.59,13.804,3.818,0.0,16.119,75.579,71.132,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,1
2026-01-04 19:40:00,1767555600,58.861,52.328,-0.505,4.445,0.0,14.05,66.733,22.263,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 19:50:00,1767556200,56.97,55.189,-1.89,3.803,0.0,16.961,70.227,20.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 20:00:00,1767556800,56.287,57.871,-0.683,-1.026,0.0,18.546,68.209,51.2,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 20:10:00,1767557400,54.552,56.667,-1.735,-1.436,0.0,20.16,71.639,94.137,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 20:20:00,1767558000,52.954,55.191,-1.598,-1.339,0.0,23.93,65.256,52.373,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 21:10:00,1767561000,42.61,42.61,-0.722,0.0,0.0,19.198,72.448,30.434,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 21:20:00,1767561600,42.231,42.421,-0.379,-0.379,0.0,17.046,70.299,79.902,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 21:30:00,1767562200,42.322,42.388,0.091,-0.144,0.0,19.863,70.911,127.095,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 21:40:00,1767562800,43.082,42.561,0.759,0.157,0.0,22.265,81.15,32.728,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 21:50:00,1767563400,45.423,45.423,0.131,0.0,0.0,19.702,79.43,94.346,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 21:50:00,1767563400,42.338,42.493,-0.744,0.035,0.0,21.435,78.375,112.053,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:00:00,1767564000,44.939,45.181,-0.483,-0.483,0.0,19.275,67.478,166.95,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:00:00,1767564000,41.134,42.219,-1.204,-0.396,0.0,20.844,67.408,112.184,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:10:00,1767564600,44.986,45.116,0.047,-0.218,0.0,20.481,73.028,187.693,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:10:00,1767564600,40.058,41.653,-1.075,-1.008,0.0,16.497,69.882,20.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:20:00,1767565200,38.446,40.494,-1.612,-1.297,0.0,20.176,70.715,118.902,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:20:00,1767565200,44.302,44.913,-0.685,-0.374,0.0,22.639,75.043,134.852,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:30:00,1767565800,44.958,44.796,0.656,0.006,0.0,19.866,80.608,73.637,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:30:00,1767565800,36.996,39.158,-1.45,-1.379,0.0,18.932,71.068,72.872,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:40:00,1767566400,36.457,37.989,-0.538,-1.2,0.0,19.225,75.279,40.628,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:40:00,1767566400,44.386,44.658,-0.572,-0.2,0.0,22.726,76.002,48.251,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:50:00,1767567000,43.848,44.373,-0.538,-0.151,0.0,19.757,68.678,103.219,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 22:50:00,1767567000,35.69,36.897,-0.767,-0.918,0.0,23.713,74.796,164.821,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 23:00:00,1767567600,36.047,36.298,0.357,-0.316,0.0,18.488,64.648,137.821,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 23:00:00,1767567600,43.875,44.267,0.027,-0.361,0.0,21.608,78.444,53.722,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 23:10:00,1767568200,43.772,43.97,-0.103,-0.205,0.0,19.956,65.821,132.908,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 23:20:00,1767568800,43.098,43.648,-0.674,-0.25,0.0,22.715,75.556,261.548,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 23:30:00,1767569400,42.419,43.291,-0.679,-0.485,0.0,16.322,67.637,20.0,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-04 23:40:00,1767570000,41.248,42.634,-1.17,-0.841,0.0,19.305,70.923,41.897,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0,0
2026-01-05 08:40:00,1767602400,51.157,51.157,-0.857,0.0,0.0,20.458,67.442,528.907,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0
2026-01-05 08:50:00,1767603000,50.853,51.005,-0.304,-0.304,0.0,22.841,59.911,583.737,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0
2026-01-05 09:00:00,1767603600,49.153,50.388,-1.701,-1.002,0.0,25.136,64.497,632.5,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:10:00,1767604200,47.482,49.661,-1.67,-1.225,0.0,24.239,61.368,735.669,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:10:00,1767604200,67.282,67.282,-1.975,0.0,0.0,23.815,56.177,743.541,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:20:00,1767604800,46.723,48.553,-0.76,-1.377,0.0,24.059,63.915,611.765,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:20:00,1767604800,67.505,67.393,0.223,0.223,0.0,26.622,67.822,757.984,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:30:00,1767605400,65.641,66.809,-1.864,-0.82,0.0,23.012,55.384,685.97,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:30:00,1767605400,45.245,47.151,-1.477,-1.302,0.0,26.19,60.66,711.849,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:40:00,1767606000,44.533,45.996,-0.713,-0.983,0.0,23.783,54.127,582.731,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:40:00,1767606000,64.838,66.316,-0.803,-0.814,0.0,25.075,53.188,607.409,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:40:00,1767606000,40.06,40.06,0.018,0.0,0.0,25.262,58.873,589.855,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:50:00,1767606600,62.256,65.06,-2.582,-1.75,0.0,24.461,59.632,877.711,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:50:00,1767606600,38.367,39.213,-1.693,-1.693,0.0,25.862,59.493,681.842,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 09:50:00,1767606600,43.523,45.006,-1.01,-1.067,0.0,28.494,59.706,529.207,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0
2026-01-05 10:00:00,1767607200,41.15,43.613,-2.373,-1.365,0.0,27.214,49.594,916.949,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:00:00,1767607200,60.487,63.305,-1.769,-1.718,0.0,27.388,49.678,894.487,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:00:00,1767607200,37.011,38.479,-1.355,-1.524,0.0,25.302,50.16,805.548,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:10:00,1767607800,56.649,61.057,-3.837,-2.73,0.0,28.413,56.889,918.486,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:10:00,1767607800,36.28,37.929,-0.731,-1.26,0.0,26.549,61.39,691.052,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:10:00,1767607800,38.542,41.937,-2.607,-1.997,0.0,28.11,56.083,801.004,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:20:00,1767608400,35.679,39.723,-2.864,-2.615,0.0,27.203,46.615,788.695,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:20:00,1767608400,34.809,36.617,-1.471,-1.186,0.167,25.104,50.993,818.846,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:20:00,1767608400,53.515,58.227,-3.134,-2.914,0.0,29.22,61.957,864.265,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:30:00,1767609000,33.933,37.326,-1.746,-2.405,0.167,29.189,50.481,772.926,0.4999999999999999,-0.8660254037844387,0.0,1.0,1,0,0
2026-01-05 10:30:00,1767609000,52.192,55.711,-1.323,-2.765,0.0,23.478,56.372,887.208,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:30:00,1767609000,31.803,34.976,-3.006,-1.736,0.333,28.994,55.75,906.235,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:40:00,1767609600,30.201,33.273,-1.602,-2.026,0.5,26.39,53.522,831.328,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
2026-01-05 10:40:00,1767609600,50.484,53.21,-1.708,-2.055,0.0,26.143,54.775,686.47,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0
